season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2024,REG,0,Cam Akers,RB,MIN,4.091824324324324,18.269230769230766,2.861658823529411,104,444,4.269230769230769,2,00-0036414,Cam,Akers,27,C.Akers,448.05662512018523,-6.056625120185231,-0.05880218563286632,0.3106796116504854
2024,REG,0,Gus Edwards,RB,LAC,4.100328767123287,33.663366336633665,2.7532340425531916,101,365,3.613861386138614,4,00-0034184,Gus,Edwards,4,G.Edwards,409.971194401112,-37.97119440111197,-0.37971194401111974,0.34
2024,REG,0,Alexander Mattison,RB,LV,4.24859523809524,16.666666666666664,2.719808695652174,132,420,3.1818181818181817,4,00-0034972,Alexander,Mattison,22,A.Mattison,497.31309418049716,-77.31309418049716,-0.5857052589431603,0.3181818181818182
2024,REG,0,Tank Bigsby,RB,JAX,3.4539033942558754,23.809523809523807,2.6901474358974364,168,766,4.559523809523809,7,00-0038555,Cartavious,Bigsby,4,T.Bigsby,637.83507149588,124.16492850411998,0.7435025658929341,0.38922155688622756
2024,REG,0,Braelon Allen,RB,NYJ,3.902455089820358,14.130434782608695,2.5768941176470586,92,334,3.630434782608696,2,00-0039794,Braelon,Allen,0,B.Allen,385.7354989236668,-57.735498923666796,-0.6415055435962977,0.3111111111111111
2024,REG,0,Rhamondre Stevenson,RB,NE,4.00987515605493,22.705314009661837,2.8445882352941183,207,801,3.869565217391304,7,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,713.6720226800519,35.327977319948104,0.1793298341114117,0.41624365482233505
2024,REG,0,Derrick Henry,RB,BAL,3.0891775117126494,33.23076923076923,2.722858585858583,325,1921,5.9107692307692306,16,00-0032764,Derrick,Henry,22,D.Henry,1318.1470724359795,561.8529275640205,1.7668331055472344,0.46855345911949686
2024,REG,0,D'Andre Swift,RB,CHI,4.501449426485921,22.529644268774703,2.8658198198198193,253,959,3.7905138339920947,6,00-0036275,D'Andre,Swift,4,D.Swift,1125.5934389497804,-173.59343894978042,-0.6943737557991216,0.288
2024,REG,0,Kyren Williams,RB,LAR,3.7646266358737512,14.240506329113925,2.6662465277777776,316,1299,4.110759493670886,14,00-0037840,Kyren,Williams,23,K.Williams,1273.941422057926,0.05857794207395273,0.00019018812361672963,0.38961038961038963
2024,REG,0,Devin Singletary,RB,NYG,3.900594965675058,22.123893805309734,2.71203738317757,113,437,3.8672566371681416,4,00-0035250,Devin,Singletary,26,D.Singletary,490.06232954782917,-54.062329547829165,-0.4826993709627604,0.3392857142857143
2024,REG,0,Bucky Irving,RB,TB,3.3536185383244193,14.492753623188406,2.82821875,207,1122,5.420289855072464,8,00-0039361,Mar'Keise,Irving,7,B.Irving,899.2301193360379,185.7698806639621,0.9382317205250612,0.41919191919191917
2024,REG,0,James Cook,RB,BUF,3.4347373637264615,21.73913043478261,2.6121129032258064,207,1009,4.874396135265701,16,00-0037248,James,Cook,4,J.Cook,834.633279879788,167.366720120212,0.8204250986284901,0.37745098039215685
2024,REG,0,James Conner,RB,ARI,3.9015265082266906,26.27118644067797,2.877251162790697,236,1094,4.635593220338983,8,00-0033553,James,Conner,6,J.Conner,964.229440263265,109.77055973673498,0.47726330320319554,0.39565217391304347
2024,REG,0,Kenneth Walker,RB,SEA,4.76017452006981,18.30065359477124,2.966751879699248,153,573,3.7450980392156863,7,00-0038134,Kenneth,Walker,9,K.Walker,583.606102026386,-15.606102026385997,-0.1033516690489139,0.40397350993377484
2024,REG,0,Nick Chubb,RB,CLE,4.584819277108434,21.568627450980394,2.775032967032966,102,332,3.2549019607843137,3,00-0034791,Nicholas,Chubb,24,N.Chubb,352.90055821540494,-24.900558215404942,-0.24900558215404942,0.42
2024,REG,0,Bijan Robinson,RB,ATL,4.14989010989011,12.828947368421053,2.8909042553191493,304,1456,4.7894736842105265,14,00-0038542,Bijan,Robinson,7,B.Robinson,1230.405790984005,194.59420901599492,0.6618850646802549,0.48299319727891155
2024,REG,0,Jonathan Taylor,RB,IND,3.3775541579315176,19.141914191419144,2.6948327272727277,303,1431,4.7227722772277225,11,00-0036223,Jonathan,Taylor,28,J.Taylor,1225.0321431796074,182.96785682039263,0.6119326315063298,0.3879598662207358
2024,REG,0,Jahmyr Gibbs,RB,DET,3.5532719546742193,15.2,2.8745151515151512,250,1412,5.648,16,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,1182.8403957736061,225.15960422639387,0.9079016299451366,0.39919354838709675
2024,REG,0,Jaleel McLaughlin,RB,DEN,4.361209677419356,18.58407079646018,3.076777777777777,113,496,4.389380530973451,1,00-0038794,Jaleel,McLaughlin,38,J.McLaughlin,517.5130413044636,-21.513041304463627,-0.19557310276785114,0.39090909090909093
2024,REG,0,Breece Hall,RB,NYJ,4.289543378995433,11.483253588516746,2.8866436170212766,209,876,4.1913875598086126,5,00-0038120,Breece,Hall,20,B.Hall,846.7814001203375,4.21859987966252,0.020781280195381873,0.3842364532019704
2024,REG,0,Josh Jacobs,RB,GB,3.563792325056432,20.26578073089701,2.7172014652014633,301,1329,4.415282392026578,15,00-0035700,Joshua,Jacobs,8,J.Jacobs,1103.1971245666355,216.80287543336453,0.7250932288741289,0.4882943143812709
2024,REG,0,Javonte Williams,RB,DEN,4.040272904483432,25.899280575539567,2.8121475409836054,139,513,3.6906474820143886,4,00-0036997,Javonte,Williams,33,J.Williams,589.4639945787808,-83.46399457878078,-0.6048115549187013,0.30434782608695654
2024,REG,0,Tony Pollard,RB,TEN,4.119759036144575,21.153846153846153,2.992229787234045,260,1079,4.15,5,00-0035261,Tony,Pollard,20,T.Pollard,1031.3699231363323,11.630076863667682,0.04578770418766804,0.38188976377952755
2024,REG,0,Chase Brown,RB,CIN,3.7242121212121218,18.340611353711793,2.609580952380953,229,990,4.323144104803493,7,00-0038597,Chase,Brown,30,C.Brown,890.0631400094492,66.93685999055083,0.29882526781495905,0.39285714285714285
2024,REG,0,Emanuel Wilson,RB,GB,3.579183266932271,14.563106796116504,2.8050625000000005,103,502,4.87378640776699,4,00-0038797,Emanuel,Wilson,31,E.Wilson,422.3223468686223,73.67765313137772,0.7294817141720567,0.42574257425742573
2024,REG,0,Travis Etienne,RB,JAX,4.252114695340501,18.0,2.694796992481203,150,558,3.72,2,00-0036973,Travis,Etienne,1,T.Etienne,593.092487032533,-41.09248703253297,-0.27765193940900657,0.30405405405405406
2024,REG,1,Devin Singletary,RB,NYG,4.002702702702703,0.0,2.717,10,37,3.7,0,00-0035250,Devin,Singletary,26,D.Singletary,36.58395345654586,0.4160465434541365,0.04160465434541365,0.5
2024,REG,1,Tank Bigsby,RB,JAX,3.015479452054794,8.333333333333332,2.6946363636363633,12,73,6.083333333333333,0,00-0038555,Cartavious,Bigsby,4,T.Bigsby,54.17880462845703,18.82119537154297,1.5684329476285808,0.3333333333333333
2024,REG,1,Breece Hall,RB,NYJ,4.849074074074075,12.5,2.9891250000000005,16,54,3.375,1,00-0038120,Breece,Hall,20,B.Hall,62.685157777705605,-8.685157777705605,-0.5428223611066003,0.25
2024,REG,1,Isiah Pacheco,RB,KC,4.7093333333333325,26.666666666666668,3.136333333333333,15,45,3.0,1,00-0037197,Isiah,Pacheco,10,I.Pacheco,59.93596909337038,-14.935969093370382,-0.9957312728913588,0.26666666666666666
2024,REG,1,Jahmyr Gibbs,RB,DET,5.0040000000000004,27.27272727272727,3.302454545454545,11,40,3.6363636363636362,1,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,45.24110042653695,-5.241100426536953,-0.476463675139723,0.36363636363636365
2024,REG,1,De'Von Achane,RB,MIA,6.415,10.0,2.8254285714285716,10,24,2.4,1,00-0039040,Devon,Achane,28,D.Achane,44.16220397976021,-17.162203979760207,-1.9069115533066896,0.3333333333333333
2024,REG,1,David Montgomery,RB,DET,3.0074725274725274,5.88235294117647,2.8229375,17,91,5.352941176470588,1,00-0035685,David,Montgomery,5,D.Montgomery,73.4515107808987,12.548489219101299,0.7842805761938312,0.5625
2024,REG,1,Zamir White,RB,LV,5.067954545454546,0.0,2.9486666666666665,13,44,3.3846153846153846,0,00-0038040,Zamir,White,3,Z.White,46.384005784606046,-8.384005784606046,-0.6986671487171705,0.3333333333333333
2024,REG,1,Jaleel McLaughlin,RB,DEN,5.935925925925925,10.0,3.250625,10,27,2.7,0,00-0038794,Jaleel,McLaughlin,38,J.McLaughlin,26.289216438417313,2.710783561582687,0.3388479451978359,0.375
2024,REG,1,J.K. Dobbins,RB,LAC,1.6758518518518515,20.0,2.9042,10,135,13.5,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,36.89545388408156,98.10454611591844,9.810454611591844,0.4
2024,REG,1,Josh Jacobs,RB,GB,3.3864285714285725,6.25,3.337769230769231,16,84,5.25,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,46.04283274836419,37.95716725163581,2.372322953227238,0.375
2024,REG,1,James Cook,RB,BUF,4.51,26.31578947368421,2.7455,19,71,3.736842105263158,0,00-0037248,James,Cook,4,J.Cook,78.75534722414544,-11.755347224145439,-0.6914910131850258,0.35294117647058826
2024,REG,1,Gus Edwards,RB,LAC,4.700384615384616,45.45454545454545,2.6567,11,26,2.3636363636363638,0,00-0034184,Gus,Edwards,4,G.Edwards,43.92248918380478,-17.922489183804778,-1.629317198527707,0.18181818181818182
2024,REG,1,Ezekiel Elliott,RB,DAL,3.7235,20.0,2.5373000000000006,10,40,4.0,1,00-0033045,Ezekiel,Elliott,15,E.Elliott,56.52131156993987,-16.52131156993987,-1.652131156993987,0.1
2024,REG,1,Alvin Kamara,RB,NO,3.6413253012048203,26.666666666666668,2.5792142857142863,15,83,5.533333333333333,1,00-0033906,Alvin,Kamara,41,A.Kamara,74.64609128509629,8.35390871490371,0.5569272476602474,0.4666666666666667
2024,REG,1,Travis Etienne,RB,JAX,5.819090909090908,16.666666666666664,2.6278,12,44,3.6666666666666665,1,00-0036973,Travis,Etienne,1,T.Etienne,51.83127119199824,-7.8312711919982405,-0.65260593266652,0.3333333333333333
2024,REG,1,Saquon Barkley,RB,PHI,3.089816513761468,25.0,2.6635000000000004,24,109,4.541666666666667,2,00-0034844,Saquon,Barkley,26,S.Barkley,82.1608297390818,26.839170260918195,1.1182987608715915,0.5
2024,REG,1,Brian Robinson,RB,WAS,4.2145,33.33333333333333,2.5662727272727275,12,40,3.3333333333333335,1,00-0037746,Brian,Robinson,8,B.Robinson,45.83414413636234,-5.83414413636234,-0.48617867803019504,0.4166666666666667
2024,REG,1,Jordan Mason,RB,SF,3.682108843537415,50.0,2.8809629629629625,28,147,5.25,1,00-0037525,Jordan,Mason,24,J.Mason,104.88971691091736,30.110283089082643,1.158087811118563,0.4230769230769231
2024,REG,1,Joe Mixon,RB,HOU,3.4200628930817607,26.666666666666668,2.777068965517241,30,159,5.3,1,00-0033897,Joe,Mixon,28,J.Mixon,131.83458045063423,17.165419549365765,0.5919110189436471,0.5862068965517241
2024,REG,1,Kyren Williams,RB,LAR,5.292799999999999,16.666666666666664,2.721066666666667,18,50,2.7777777777777777,1,00-0037840,Kyren,Williams,23,K.Williams,70.31568333662014,-20.31568333662014,-1.1286490742566744,0.2222222222222222
2024,REG,1,Rhamondre Stevenson,RB,NE,3.506,24.0,3.060636363636364,25,120,4.8,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,62.08068044436695,21.919319555633052,1.2177399753129474,0.3888888888888889
2024,REG,1,Jerome Ford,RB,CLE,3.974318181818181,8.333333333333332,2.6224545454545454,12,44,3.6666666666666665,1,00-0037267,Jerome,Ford,34,J.Ford,48.447540958840776,-4.447540958840776,-0.4043219053491614,0.45454545454545453
2024,REG,1,D'Andre Swift,RB,CHI,6.679333333333333,10.0,3.2648333333333333,10,30,3.0,0,00-0036275,D'Andre,Swift,4,D.Swift,34.17651948570827,-9.176519485708269,-1.0196132761898076,0.3333333333333333
2024,REG,1,Jonathan Taylor,RB,IND,4.087291666666666,12.5,2.551769230769231,16,48,3.0,1,00-0036223,Jonathan,Taylor,28,J.Taylor,59.710041205937294,-11.710041205937294,-0.7318775753710809,0.5625
2024,REG,1,Jamaal Williams,RB,NO,4.411578947368421,9.090909090909092,2.2633333333333336,11,38,3.4545454545454546,1,00-0033948,Jamaal,Williams,21,Ja.Williams,46.43675969010371,-22.436759690103713,-2.243675969010371,0.2
2024,REG,1,Derrick Henry,RB,BAL,4.005434782608695,38.46153846153847,2.8005833333333334,13,46,3.5384615384615383,1,00-0032764,Derrick,Henry,22,D.Henry,41.72921272207475,4.270787277925251,0.3285220983019424,0.46153846153846156
2024,REG,1,Najee Harris,RB,PIT,4.927,10.0,2.731,20,70,3.5,0,00-0036893,Najee,Harris,22,N.Harris,73.62228931827393,-5.622289318273928,-0.29590996411968046,0.2631578947368421
2024,REG,1,Bijan Robinson,RB,ATL,4.845735294117646,38.88888888888889,2.8894705882352945,18,68,3.7777777777777777,0,00-0038542,Bijan,Robinson,7,B.Robinson,72.99058286105446,-8.990582861054463,-0.5288578153561448,0.29411764705882354
2024,REG,1,Aaron Jones,RB,MIN,3.2064893617021277,0.0,3.2796153846153846,14,94,6.714285714285714,1,00-0033293,Aaron,Jones,33,A.Jones,55.00613378905016,38.99386621094984,2.7852761579249887,0.6428571428571429
2024,REG,1,Tony Pollard,RB,TEN,3.356463414634146,0.0,2.9855714285714288,16,82,5.125,1,00-0035261,Tony,Pollard,20,T.Pollard,68.12284417948148,13.877155820518524,0.8673222387824078,0.375
2024,REG,1,Rachaad White,RB,TB,7.836451612903226,13.333333333333334,2.6026000000000002,15,31,2.066666666666667,0,00-0037256,Rachaad,White,1,R.White,63.20283578131702,-32.20283578131702,-2.146855718754468,0.2
2024,REG,1,Kenneth Walker III,RB,SEA,3.735922330097088,15.0,2.5388235294117645,20,103,5.15,1,00-0038134,Kenneth,Walker,9,K.Walker,89.81767340992448,8.182326590075519,0.45457369944863996,0.3888888888888889
2024,REG,1,James Conner,RB,ARI,5.658800000000001,12.5,3.1427333333333336,16,50,3.125,1,00-0033553,James,Conner,6,J.Conner,72.4389993330771,-22.438999333077106,-1.4024374583173191,0.1875
2024,REG,2,James Cook,RB,BUF,2.3655128205128206,36.36363636363637,2.639727272727273,11,78,7.090909090909091,2,00-0037248,James,Cook,4,J.Cook,38.52034504014686,39.47965495985314,3.589059541804831,0.36363636363636365
2024,REG,2,Antonio Gibson,RB,NE,2.274583333333333,36.36363636363637,2.995222222222222,11,96,8.727272727272727,0,00-0036328,Antonio,Gibson,4,A.Gibson,41.67635968545208,54.32364031454792,4.938512755867993,0.5454545454545454
2024,REG,2,Ty Chandler,RB,MIN,2.7242682926829267,40.0,3.0007,10,82,8.2,0,00-0037276,Ty,Chandler,32,T.Chandler,55.7320963386893,26.267903661310697,2.6267903661310696,0.7
2024,REG,2,Derrick Henry,RB,BAL,3.7869047619047613,22.22222222222222,2.554642857142857,18,84,4.666666666666667,1,00-0032764,Derrick,Henry,22,D.Henry,49.27670643302754,15.723293566972458,0.9827058479357786,0.5
2024,REG,2,Zack Moss,RB,CIN,5.344117647058823,41.66666666666667,3.0762,12,34,2.8333333333333335,0,00-0036251,Zaccheus,Moss,31,Z.Moss,38.21375366838673,-4.21375366838673,-0.35114613903222747,0.4166666666666667
2024,REG,2,Najee Harris,RB,PIT,3.770579710144927,29.411764705882355,2.906705882352941,17,69,4.0588235294117645,0,00-0036893,Najee,Harris,22,N.Harris,82.19361190768784,-14.193611907687838,-0.8871007442304899,0.375
2024,REG,2,Josh Jacobs,RB,GB,3.5657615894039734,25.0,2.8953103448275863,32,151,4.71875,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,127.32438334108252,23.675616658917477,0.7398630205911711,0.4375
2024,REG,2,Rachaad White,RB,TB,7.168333333333333,30.0,2.7675555555555555,10,18,1.8,0,00-0037256,Rachaad,White,1,R.White,30.512728420544086,-12.512728420544086,-1.2512728420544086,0.2
2024,REG,2,Travis Etienne,RB,JAX,3.8880769230769237,15.384615384615385,2.8794444444444447,13,52,4.0,1,00-0036973,Travis,Etienne,1,T.Etienne,45.84279083854503,6.157209161454972,0.47363147395807476,0.3076923076923077
2024,REG,2,Devin Singletary,RB,NYG,3.0782105263157895,0.0,2.779000000000001,16,95,5.9375,1,00-0035250,Devin,Singletary,26,D.Singletary,97.13799098127275,-2.1379909812727504,-0.1336244363295469,0.4375
2024,REG,2,James Conner,RB,ARI,3.318934426229508,4.761904761904762,2.7289999999999996,21,122,5.809523809523809,1,00-0033553,James,Conner,6,J.Conner,95.18529102337293,26.814708976627074,1.2768909036489082,0.42857142857142855
2024,REG,2,Jahmyr Gibbs,RB,DET,3.519880952380952,30.76923076923077,2.9366363636363633,13,84,6.461538461538462,0,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,53.060117709776954,26.939882290223046,2.2449901908519205,0.4166666666666667
2024,REG,2,De'Von Achane,RB,MIA,3.799375,9.090909090909092,2.9157222222222217,22,96,4.363636363636363,0,00-0039040,Devon,Achane,28,D.Achane,122.31357071482655,-26.313570714826554,-1.1960713961284797,0.22727272727272727
2024,REG,2,Chuba Hubbard,RB,CAR,2.8178124999999996,0.0,2.3243,10,64,6.4,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,57.19502955453612,6.80497044546388,0.680497044546388,0.6
2024,REG,2,Breece Hall,RB,NYJ,4.08741935483871,0.0,2.7714545454545454,14,62,4.428571428571429,0,00-0038120,Breece,Hall,20,B.Hall,45.258782437868234,16.741217562131766,1.1958012544379832,0.5714285714285714
2024,REG,2,Zach Charbonnet,RB,SEA,5.11421052631579,14.285714285714285,3.268384615384616,14,38,2.7142857142857144,1,00-0039165,Zach,Charbonnet,26,Z.Charbonnet,45.19378256169932,-12.193782561699322,-0.937983273976871,0.3076923076923077
2024,REG,2,J.K. Dobbins,RB,LAC,2.6401526717557253,23.52941176470588,2.6064999999999996,17,131,7.705882352941177,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,89.66924727025089,41.33075272974911,2.431220748808771,0.47058823529411764
2024,REG,2,Bijan Robinson,RB,ATL,3.197628865979383,7.142857142857142,2.5978461538461532,14,97,6.928571428571429,0,00-0038542,Bijan,Robinson,7,B.Robinson,74.06070776096291,22.939292239037087,1.6385208742169348,0.42857142857142855
2024,REG,2,Gus Edwards,RB,LAC,4.196271186440677,16.666666666666664,2.3776111111111113,18,59,3.2777777777777777,0,00-0034184,Gus,Edwards,4,G.Edwards,76.57704928531166,-17.57704928531166,-0.9765027380728699,0.2777777777777778
2024,REG,2,Saquon Barkley,RB,PHI,3.6426315789473676,13.636363636363635,2.456526315789474,22,95,4.318181818181818,0,00-0034844,Saquon,Barkley,26,S.Barkley,94.65085991663321,-6.650859916633209,-0.33254299583166047,0.4
2024,REG,2,Kyren Williams,RB,LAR,6.2992,8.333333333333332,2.706375,12,25,2.0833333333333335,1,00-0037840,Kyren,Williams,23,K.Williams,35.40013184584059,-10.40013184584059,-0.8666776538200492,0.25
2024,REG,2,Rhamondre Stevenson,RB,NE,3.395925925925926,33.33333333333333,2.57415,21,81,3.857142857142857,1,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,75.01901500049759,5.980984999502411,0.2848088095001148,0.3333333333333333
2024,REG,2,D'Andre Swift,RB,CHI,10.64777777777778,7.142857142857142,3.044727272727273,14,18,1.2857142857142858,0,00-0036275,D'Andre,Swift,4,D.Swift,61.38827524447343,-44.38827524447343,-3.4144827111133407,0.07692307692307693
2024,REG,2,David Montgomery,RB,DET,4.853142857142856,27.27272727272727,2.6650000000000005,11,35,3.1818181818181817,1,00-0035685,David,Montgomery,5,D.Montgomery,41.587423821670235,-6.587423821670235,-0.5988567110609305,0.5454545454545454
2024,REG,2,D'Onta Foreman,RB,CLE,5.238809523809524,28.57142857142857,2.7012307692307695,14,42,3.0,0,00-0033925,D'Onta,Foreman,27,D.Foreman,48.77954376732398,-8.779543767323979,-0.675349520563383,0.3076923076923077
2024,REG,2,Jordan Mason,RB,SF,3.4002,25.0,2.787777777777778,20,100,5.0,1,00-0037525,Jordan,Mason,24,J.Mason,76.12545176856877,23.874548231431234,1.1937274115715617,0.55
2024,REG,2,Jonathan Taylor,RB,IND,2.498155339805826,16.666666666666664,3.0770000000000004,12,103,8.583333333333334,0,00-0036223,Jonathan,Taylor,28,J.Taylor,47.96535475267604,55.03464524732396,4.586220437276997,0.6666666666666666
2024,REG,2,Isiah Pacheco,RB,KC,2.8966666666666665,0.0,2.605842105263158,19,90,4.7368421052631575,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,71.68189406736006,13.318105932639938,0.7398947740355521,0.5
2024,REG,2,Brian Robinson,RB,WAS,2.6082706766917294,11.76470588235294,2.828307692307692,17,133,7.823529411764706,0,00-0037746,Brian,Robinson,8,B.Robinson,64.31329915121118,68.68670084878882,4.040394167575813,0.4117647058823529
2024,REG,2,Tony Pollard,RB,TEN,4.8469354838709675,29.411764705882355,2.9452000000000003,17,62,3.6470588235294117,0,00-0035261,Tony,Pollard,20,T.Pollard,59.99992302938699,-12.999923029386991,-0.812495189336687,0.3125
2024,REG,2,Alvin Kamara,RB,NO,3.558869565217392,45.0,2.8074000000000003,20,115,5.75,3,00-0033906,Alvin,Kamara,41,A.Kamara,94.84915181945071,20.15084818054929,1.0075424090274645,0.5
2024,REG,2,Trey Benson,RB,ARI,16.782000000000004,9.090909090909092,3.46,11,10,0.9090909090909091,0,00-0039921,Trey,Benson,33,T.Benson,42.27824575185254,-32.27824575185254,-2.93438597744114,0.0
2024,REG,2,Javonte Williams,RB,DEN,8.121176470588235,63.63636363636363,2.584125,11,17,1.5454545454545454,0,00-0036997,Javonte,Williams,33,J.Williams,52.95985795128443,-35.95985795128443,-3.2690779955713114,0.18181818181818182
2024,REG,3,Jordan Mason,RB,SF,4.040129870129871,36.84210526315789,2.8225625,19,77,4.052631578947368,0,00-0037525,Jordan,Mason,24,J.Mason,46.22683692522374,28.773163074776257,1.598509059709792,0.5555555555555556
2024,REG,3,Carson Steele,RB,KC,2.926527777777778,17.647058823529413,2.425875,17,72,4.235294117647059,0,00-0039325,Carson,Steele,42,C.Steele,68.24493120014846,3.755068799851543,0.22088639999126722,0.4117647058823529
