fantasy_points_consistency,receiving_percentage,ppr_boost,position,season,reception_ratio_weighted_avg,air_yard_share,yards_per_target,air_yards_differential,reception_ratio_pct_change,rush_over_expected_efficiency,yards_per_target_pct_change,yards_per_target_vs_weighted_avg,separation_score,yards_per_target_change,reception_ratio,cluster_rank,reception_ratio_change,durability_score,passing_td_to_int_ratio,decision_speed,aggressive_efficacy,yac_ability
1.9237557991786283,0.731205032442116,0.4544445577044146,TE,2019,0.24553422476019082,13.174103621328655,0.21743513478340834,,-0.11006170445171848,,-0.12437022917456596,0.1457052017308524,4.58648204147529,0.02731238052833906,0.6536660640116435,2.0,0.1613762388826369,1.090081088567075,-0.27176176505330774,,,-0.02036476818139364
-0.050084584599648235,0.731205032442116,-0.05948616939688801,TE,2020,1.1231156779856875,10.986694314843616,-0.3215507713469578,,-0.13951690513274467,,-0.14855280226973355,-0.7976601797620844,3.2315982146155195,-0.6156898346302078,0.6713422671221198,4.0,0.037401288601126244,1.090081088567075,-0.27176176505330774,,,-0.15474311146523143
-0.7744631674707908,-14.023577710173681,0.0,QB,2018,-0.9820937631788466,,-2.896668982999815,,-0.1449197375228555,,-0.1236973132503448,-2.01749048826167,,0.04538753334560682,1.4049046962068932,5.0,0.013352636038157882,-1.1195762037753039,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2019,0.713202029689348,,-1.2666739447727404,-1.4566718995290433,-0.8682239237489486,,4.667110675909306,0.21917361664870832,,2.0446101798542164,-1.712735627403393,5.0,-4.228228459755426,-1.1195762037753039,3.819659616868208,,136.7229906588617,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2020,0.14810343206661636,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.029344617230222553,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-1.1195762037753039,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-2.19321937445632,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,-0.13734715444352474,1.7214948056264052,,64.94810620027083,
1.3446253373624835,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-1.7938441766296165,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,-0.13734715444352474,2.3318700234422027,,70.94873702647793,
-0.10653387983392555,-1.1131428103848584,0.0,QB,2019,-0.9820937631788466,,-1.2666739447727404,-1.7589182798879803,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,-0.13734715444352474,1.3648067877152987,,4.451256663519517,
-0.7744631674707908,-1.1131428103848584,0.0,PN,2019,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
2.1728761459043873,-1.1131428103848584,0.0,PN,2020,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,PN,2021,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,PN,2022,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,0.731205032442116,0.9272608266376131,WR,2017,-0.9820937631788466,24.693723865617123,0.4052641778452703,,-0.1449197375228555,,-0.1236973132503448,1.0030975930813608,4.100730756572278,0.04538753334560682,0.39796496435760803,1.0,0.013352636038157882,1.8037918786612395,-0.27176176505330774,,,-0.2005257239742192
1.4814772096258753,0.731205032442116,0.5161162449565709,WR,2018,0.16565307795552103,30.341775206994402,0.2593673282612809,,-0.21003370382875944,,-0.12966954206777534,0.10489271628690189,3.674510190340293,-0.13355797194858646,0.20795350053508696,2.0,-0.24515987639957182,1.8037918786612395,1.0920453622538644,,,0.4589261974619288
1.8904691050787572,0.731205032442116,0.5572307031246752,WR,2019,0.8274940985408399,23.476100167275835,0.5504767320224627,,-0.06723042157035769,,-0.11064159767433794,-0.07189565455267746,5.2893583949585485,0.40243924145632565,0.4142526307606339,2.0,0.2940246828475962,1.8037918786612395,-0.27176176505330774,,,0.5363184037620549
0.5357758258685064,0.731205032442116,0.3619370268261802,WR,2020,1.25337438961146,11.713874615356213,0.056079965217087836,,-0.07308473272642839,,-0.1423179876821204,-0.8677439097848053,5.560169578865057,-0.5610003324929432,0.6254946153043216,2.0,0.3007494859867887,1.8037918786612395,-0.27176176505330774,,,0.03516391982632926
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-3.28016398529172,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,0.247611247104537,2.4558524895610363,,51.40063239801294,
1.2719427313355554,-1.1321567056717345,0.0,QB,2018,-0.9820937631788466,,-1.4995303788051797,-2.704799733294314,7.088122124738076,,-0.8080984545588664,-0.739396714027168,,-0.24021570186990882,1.4049046962068932,3.0,4.254933731831742,0.247611247104537,2.626328380474433,,77.32532840210648,
-0.6643032694117643,-1.1131428103848584,0.0,QB,2019,0.713202029689348,,-1.2666739447727404,-4.980778467297085,-0.8682239237489486,,0.5607038280581769,-0.4198732704685426,,0.3309907685611225,-1.712735627403393,4.0,-4.228228459755426,0.247611247104537,-0.27176176505330774,,0.0,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2020,0.14810343206661636,,-1.2666739447727404,-2.489429041818815,-0.1449197375228555,,-0.1236973132503448,-0.45537587530838985,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.247611247104537,4.22880175506036,,34.54418006120926,
1.6311004289932696,-1.1131428103848584,0.0,QB,2021,-0.4169951655561151,,-1.2666739447727404,-2.3251400924654635,-0.1449197375228555,,-0.1236973132503448,-0.49087848014823715,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.247611247104537,2.728613915022471,,23.970515336670037,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-1.8720094291520357,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,2.303418047961131,3.5468981914067736,,40.63353893095952,
2.0135192643897972,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-1.4360377510070643,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,2.303418047961131,3.3650572410991506,,49.764107199325174,
1.6607989485205588,-1.1131428103848584,0.0,QB,2019,-0.9820937631788466,,-1.2666739447727404,-2.4605109623948893,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,2.303418047961131,1.29661643134994,,55.89515162714548,
2.117058169948322,-1.1131428103848584,0.0,QB,2020,-0.9820937631788466,,-1.2666739447727404,-2.1089059180995986,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,2.303418047961131,2.703817421798704,,50.67236758000867,
-0.7744631674707908,0.731205032442116,0.4338873286203625,TE,2017,-0.9820937631788466,13.175088852331486,0.2719470497200857,,-0.1449197375228555,,-0.1236973132503448,0.8811399068904174,5.2189054689223875,0.04538753334560682,0.6945562680425241,2.0,0.013352636038157882,0.7833958229823526,-0.27176176505330774,,,-0.28808539620711354
1.2368445004492783,0.731205032442116,0.16664335052768514,TE,2018,0.32693210220039226,16.242434012890392,0.7581646120310788,,-0.15548833040784113,,-0.10206964433376534,0.6221682368038266,3.841897217446247,0.6417434356062927,0.6593820101261727,2.0,-0.0345022965230794,0.7833958229823526,-0.27176176505330774,,,-0.021542175934308908
0.2060939502482585,0.731205032442116,-0.0183717112287838,TE,2019,1.180489119908475,10.233264975297658,0.41183285054442553,,-0.19486216942894288,,-0.13540342443814263,-0.3862219984897716,5.038826817187861,-0.37939553932094805,0.49559293515389313,4.0,-0.2094840519654906,0.7833958229823526,-0.27176176505330774,,,-1.0852819137167475
-0.7744631674707908,-1.1131428103848584,-0.38621631688645336,RB,2017,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-1.707983733335226,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.3925031064171897,6.8200352969439875,,58.79205427506475,
0.6034514109077395,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-2.2667719799699984,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,4.0,0.013352636038157882,0.3925031064171897,2.4558524895610363,,42.85873107520149,
0.7543089198581602,-1.1131428103848584,0.0,QB,2020,-0.9820937631788466,,-1.2666739447727404,-1.6814019178862725,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,4.0,0.013352636038157882,0.3925031064171897,0.7510935804270713,,37.661963650000395,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-1.8834050157705895,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.1947059813809427,3.3650572410991506,,31.904153468559503,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-2.701513266783026,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.1947059813809427,16.775827326286343,,36.70802297466105,
1.850401884859435,-1.1131428103848584,0.0,QB,2019,-0.9820937631788466,,-1.2666739447727404,-3.135289951007393,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,2.0,0.013352636038157882,0.1947059813809427,8.592984562443311,,16.401561064403733,
1.0730499806862914,-1.190528034559417,0.0,QB,2020,-0.9820937631788466,,-2.663812548967376,-2.6510128627953855,7.088122124738076,,-4.230104161101475,-1.8044748592225863,,-1.6682318779474872,1.4049046962068932,2.0,4.254933731831742,0.1947059813809427,12.820786657095542,,66.84382208720147,
1.7876695532809794,-1.1891983915323625,0.0,QB,2021,0.713202029689348,,-2.1980996809024975,-2.7746971116857093,-0.1449197375228555,,1.2451049693666985,-0.739396714027168,,0.6165940037766381,1.4049046962068932,2.0,0.013352636038157882,0.1947059813809427,12.343454162538032,,83.28194042670573,
1.3471244454071585,-1.1131428103848584,0.0,QB,2022,1.843399224934811,,-1.2666739447727404,-2.8859326429354444,-0.8682239237489486,,2.6139072519837416,0.32568143116825016,,1.1878004742076693,-1.712735627403393,3.0,-4.228228459755426,0.1947059813809427,2.683153677445565,,26.940637963530754,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2023,0.713202029689348,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.029344617230222553,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,0.1947059813809427,-0.27176176505330774,,,
-0.7744631674707908,-0.7384618638735743,0.20994332655105766,RB,2017,-0.9820937631788466,,0.2346372746469335,,-0.1449197375228555,,-0.1236973132503448,0.8470091548691654,,0.04538753334560682,0.6665161985097202,3.0,0.013352636038157882,1.9000539465054553,-0.27176176505330774,0.0,,
1.0722100122788023,-0.8428128665189664,-0.13952956787782814,RB,2018,0.3116846050626704,,0.5379634189786635,,-0.15739049935433988,0.6623114784734082,-0.1098696167218665,0.4377949201361887,,0.4174233265868706,0.6254946153043216,3.0,-0.04245764153807365,1.9000539465054553,-0.27176176505330774,1.257920571361666,,
1.8898534966067708,-0.8492876111249192,-0.11897233879377601,RB,2019,1.1518969936333106,,0.18867876793000465,,-0.08464438867068107,-0.4522079038674388,-0.13694378695309037,-0.478265712639344,,-0.3830173194776666,0.8203471355299645,3.0,0.2784514545252569,1.9000539465054553,-0.27176176505330774,0.0,,
2.09010593319666,-0.8919204950053428,-0.0573006515416197,RB,2020,1.6742414210411645,,-0.17592538535763047,,-0.11856452425955659,-0.44825815534111824,-0.1408433628957583,-0.9734336222477401,,-0.4018070060050032,0.9126456977421109,3.0,0.13892576058467826,1.9000539465054553,-0.27176176505330774,0.0,,
-0.7744631674707908,-1.1131428103848584,0.0,PN,2019,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,-0.10838614974031265,-0.24231571329808865,RB,2017,-0.9820937631788466,,0.1498693622579314,,-0.1449197375228555,,-0.1236973132503448,0.769463991666341,,0.04538753334560682,0.10588789470260737,4.0,0.013352636038157882,-0.5238111841798587,-0.27176176505330774,0.0,,
-0.7744631674707908,-0.05922975734087313,-0.07785788062567181,RB,2018,0.0068287826609336215,,0.35319690067031495,,-0.05956085840300603,-1.4036662859822984,-0.11387356845848336,0.3075442308696325,,0.29477296699393757,0.32050806190766323,4.0,0.30534553756017985,-0.5238111841798587,-0.27176176505330774,0.0,,
-0.0696646360115094,-0.6213167189643318,-0.26287294238214076,RB,2019,0.7828156250486699,,-0.7078185030948864,,-0.20278407242094298,,-0.16852558800605297,-1.1880158612715568,,-1.2559698166798732,0.1578485667627786,5.0,-0.20794724722063793,-0.5238111841798587,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-0.8513563244472001,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-1.8643341980600034,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,4.0,0.013352636038157882,-0.8513563244472001,-0.27176176505330774,,0.0,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-2.4614732142857134,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-0.8053670054604154,0.4101417986002783,,83.05630650284002,
1.198352663256143,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-0.8053670054604154,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-2.1088180921737743,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,4.0,0.013352636038157882,-0.643158760213738,2.9104548653300935,,84.55455822210449,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2018,-0.9820937631788466,,-1.2666739447727404,-1.3915610969770347,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,-0.643158760213738,1.660298331965186,,114.38798098727271,
0.8289434464505101,-1.1131428103848584,0.0,QB,2019,-0.9820937631788466,,-1.2666739447727404,-2.03595589548605,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,-0.643158760213738,1.8264030461884955,,56.734104425686304,
1.0899309629231655,-1.1131428103848584,0.0,QB,2020,-0.9820937631788466,,-1.2666739447727404,-1.5701337388282708,7.088122124738076,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,1.4049046962068932,2.0,4.254933731831742,-0.643158760213738,1.944424816820847,,132.19264058598617,
-0.760569725637413,-1.1131428103848584,0.0,QB,2021,0.713202029689348,,-1.2666739447727404,,-0.8682239237489486,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,-4.228228459755426,-0.643158760213738,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,PN,2017,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,PK,2018,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,1.0920453622538644,,,
-0.7744631674707908,0.731205032442116,0.24887226686389358,TE,2017,-0.9820937631788466,27.42387916576457,0.9201516965753846,,-0.1449197375228555,,-0.1236973132503448,1.4741135181615708,4.347095069164186,0.04538753334560682,0.23014167571606067,2.0,0.013352636038157882,-0.19360207369430815,-0.27176176505330774,,,0.6140675638386284
1.1218579389774521,0.731205032442116,0.06385720510742462,TE,2018,0.07439491933321665,18.60350931596765,1.1071680355024038,,-0.06221635188847664,,-0.11784434567099596,0.6449476094744129,3.4902055079837515,0.27476694327111134,0.4522923751037501,2.0,0.31559090252586486,-0.19360207369430815,-0.27176176505330774,,,0.40669913182433326
0.2893693657593029,0.731205032442116,-0.09032201302296616,TE,2019,0.8995207702098863,7.590498452207975,0.240765075542524,,-0.32003548787233066,,-0.14867653173062859,-0.9000047030843185,6.196051131086007,-1.0172736269226494,-0.071872299187453,2.0,-0.6997786885470207,-0.19360207369430815,-0.27176176505330774,,,8.86543357690109
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,-2.525930104728023,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,3.0,0.013352636038157882,1.8593058974723384,1.57911933629214,,17.171539258553636,
-0.7744631674707908,0.731205032442116,0.05357859056539857,TE,2017,-0.9820937631788466,15.197597958201063,0.2759999306921694,,-0.1449197375228555,,-0.1236973132503448,0.8848474573958446,5.433529572993943,0.04538753334560682,-0.1539154655982499,2.0,0.013352636038157882,-0.1641242898774588,-0.27176176505330774,,,0.9126748475162574
-0.594296657719017,0.731205032442116,-0.16227231481714854,TE,2018,-0.13444586674474931,,1.003676287043542,,0.21673235559019108,,-0.09141424054711264,0.8449070269510165,,0.9378976433940932,0.6254946153043216,3.0,1.073747909986554,-0.1641242898774588,-0.27176176505330774,,,
-0.7744631674707908,0.731205032442116,-0.038928940312835905,TE,2019,0.8544766790950307,,0.6451999346514975,,-0.10685109614253478,,-0.13450364706047935,-0.2862713627817487,,-0.39429113139406835,0.7485593649205171,4.0,0.18078346876685206,-0.1641242898774588,-0.27176176505330774,,,
1.2040747975264356,0.731205032442116,-0.09032201302296616,TE,2020,1.486494847488875,,0.198951845902024,,-0.32929139283538905,,-0.13967183461044944,-0.9876264205447844,,-0.5019449824389265,0.1211704453085401,4.0,-0.8402163151277335,-0.1641242898774588,-0.27176176505330774,,,
1.423204473861224,0.731205032442116,0.043299976023372516,TE,2021,1.331223947987273,,0.5130145153323308,,0.14181870773105998,,-0.10903157450801933,-0.4978463177854253,,0.43059189680855037,0.8481832098479134,4.0,1.0024608327463254,-0.1641242898774588,-0.27176176505330774,,,
2.0626952369931653,0.731205032442116,-0.13143647119107038,TE,2022,1.5214229894693165,,0.9288295761045436,,-0.11347172942606885,,-0.10770663237865037,-0.07038223675651217,,0.5553933105161705,0.9595275071197092,4.0,0.16483767517364298,-0.1641242898774588,-0.27176176505330774,,,
0.4989018756864463,0.731205032442116,-0.1519937002751225,TE,2023,1.7318041237235986,,0.08389337261540697,,-0.19314001660459496,,-0.15003638747646064,-1.061247219079498,,-0.9909442058649787,0.781376631484836,4.0,-0.22902342657861796,-0.1641242898774588,-0.27176176505330774,,,
-0.7744631674707908,-1.1131428103848584,0.0,QB,2017,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,5.0,0.013352636038157882,-0.5833109302160192,-0.27176176505330774,,,
-0.7744631674707908,0.731205032442116,-0.06976478393891407,TE,2017,-0.9820937631788466,,0.29055345781919684,,-0.1449197375228555,,-0.1236973132503448,0.8981609342107874,,0.04538753334560682,0.6254946153043216,4.0,0.013352636038157882,0.5269694460059614,-0.27176176505330774,,,
-0.7744631674707908,0.731205032442116,-0.008093096686757745,WR,2017,-0.9820937631788466,24.080191248536696,-0.18001058595469072,,-0.1449197375228555,,-0.1236973132503448,0.4676918505276393,3.0190413487480856,0.04538753334560682,-0.012204541797782487,2.0,0.013352636038157882,-0.18518809871401173,-0.27176176505330774,,,0.1530050740683821
1.3690563331657024,0.731205032442116,-0.08004339848094011,WR,2018,-0.057386967068922365,23.141934688008263,0.11021627385385657,,-0.23402242713041763,,-0.10541827655701162,0.23615312331124388,1.9604241991933025,0.4013567830345102,-0.22169025524195174,2.0,-0.271654789370897,-0.18518809871401173,-0.27176176505330774,,,0.7256837351666309
-0.7744631674707908,-1.1131428103848584,0.0,DT,2017,-0.9820937631788466,,-1.2666739447727404,,-0.1449197375228555,,-0.1236973132503448,-0.5263810849880844,,0.04538753334560682,-1.712735627403393,,0.013352636038157882,-1.0274230807048115,-0.27176176505330774,,,
